8192, 8192, 1000, 40.268, 39.637, 0.631, 1 
8192, 8192, 1000, 22.141, 21.491, 0.649, 2 
8192, 8192, 1000, 18.544, 17.851, 0.693, 4 
8192, 8192, 1000, 17.025, 16.439, 0.586, 8 
